feature,importance
BsmtFin_Type_1_LwQ,9.341598800537756e-05
Condition_1_PosN,9.227592311890949e-05
BsmtFin_Type_2_Rec,9.042192858547913e-05
Garage_Cond_Fair,8.583425545674901e-05
Neighborhood_Iowa_DOT_and_Rail_Road,8.543349333411014e-05
Garage_Qual_Good,8.372401038524693e-05
Low_Qual_Fin_SF,8.24105852405705e-05
MS_SubClass_Split_or_Multilevel,8.134947557116148e-05
Neighborhood_South_and_West_of_Iowa_State_University,7.874554934446975e-05
Bsmt_Cond_No_Basement,7.769234794140704e-05
BsmtFin_Type_2_ALQ,7.584635838415633e-05
Neighborhood_Green_Hills,7.567605760471336e-05
Neighborhood_Mitchell,7.567172997798527e-05
Three_season_porch,7.416063959054717e-05
House_Style_SLvl,7.37658876855273e-05
BsmtFin_Type_1_No_Basement,7.04909322698546e-05
BsmtFin_Type_2_No_Basement,6.931948833690075e-05
MS_SubClass_Two_Story_PUD_1946_and_Newer,6.612438846954912e-05
Functional_Maj1,6.20081131432799e-05
Roof_Matl_Tar&Grv,5.96381978203108e-05
Functional_Mod,5.960283184454941e-05
MS_SubClass_Two_Family_conversion_All_Styles_and_Ages,5.878002356225154e-05
Garage_Cond_No_Garage,5.7225720571038894e-05
Garage_Qual_Fair,5.592181870472614e-05
Bsmt_Qual_No_Basement,5.583374453002831e-05
Sale_Type_Oth,5.5529840227616185e-05
Condition_2_Norm,5.525184337368291e-05
Functional_Min1,5.353514808901689e-05
Condition_1_PosA,5.249905273520647e-05
Garage_Type_More_Than_Two_Types,5.199052960644266e-05
Garage_Qual_No_Garage,5.003429677430059e-05
Exterior_2nd_AsbShng,4.846824742176124e-05
Fireplace_Qu_Poor,4.6701150811919816e-05
BsmtFin_Type_2_LwQ,4.631089611320782e-05
Garage_Type_Basment,4.580194063380353e-05
Condition_1_RRAn,4.501885605772592e-05
Functional_Min2,4.458842571074184e-05
Foundation_Stone,4.3280271777233645e-05
Overall_Cond_Poor,4.2427270870180966e-05
MS_SubClass_Two_and_Half_Story_All_Ages,4.219835937277105e-05
Exterior_1st_Stucco,4.1654959098420785e-05
BsmtFin_Type_2_BLQ,3.777589347805298e-05
Electrical_FuseF,3.3962989726555416e-05
Neighborhood_Bloomington_Heights,3.337620783423427e-05
BsmtFin_Type_2_GLQ,3.2832561434792815e-05
Exterior_1st_WdShing,3.272762680749365e-05
MS_SubClass_Split_Foyer,3.163534873613753e-05
MS_Zoning_Residential_High_Density,3.1354928539168547e-05
Fireplace_Qu_Fair,3.09037011321201e-05
House_Style_SFoyer,2.8091766465897592e-05
Foundation_Slab,2.6422842985666767e-05
Functional_Maj2,2.6413930749446424e-05
Neighborhood_Greens,2.6188546875059625e-05
Roof_Style_Gambrel,2.4490082699397736e-05
Sale_Type_ConLD,2.4287346206786637e-05
Functional_Sev,2.4244778996551944e-05
Overall_Qual_Very_Poor,2.3494427642363713e-05
Exterior_1st_PreCast,2.1833235665255542e-05
Roof_Style_Shed,2.1623717892156646e-05
Neighborhood_Meadow_Village,2.0890596339107135e-05
Garage_Cond_Good,2.065773340260773e-05
Garage_Qual_Excellent,1.9999981793708177e-05
Condition_1_RRNn,1.6944816839137768e-05
Garage_Cond_Poor,1.6851705860559606e-05
Roof_Matl_WdShake,1.646328457372346e-05
Exterior_2nd_PreCast,1.63294507661259e-05
Sale_Type_Con,1.5250914235298927e-05
Heating_Grav,1.3857429725646588e-05
Sale_Type_CWD,1.378989437592619e-05
Roof_Matl_ClyTile,1.3751571530016457e-05
Garage_Type_CarPort,1.316606418582207e-05
Neighborhood_Blueste,1.3058489860411023e-05
Sale_Type_ConLI,1.2202023872904241e-05
Roof_Style_Mansard,1.2012730772260692e-05
Exterior_1st_BrkComm,1.082603566428477e-05
Roof_Matl_Membran,9.907265914022001e-06
Condition_2_PosN,9.856667661271485e-06
Condition_2_PosA,9.323806316190933e-06
Condition_2_Feedr,9.171940806016572e-06
Heating_Wall,9.019278482806247e-06
Functional_Sal,8.053046730408768e-06
MS_Zoning_A_agr,7.918898652684442e-06
Electrical_FuseP,7.613268014932737e-06
Exterior_2nd_Brk Cmn,7.340424980770973e-06
Condition_1_RRAe,7.253316650290148e-06
MS_SubClass_One_Story_with_Finished_Attic_All_Ages,6.6626381947947446e-06
Sale_Type_ConLw,6.123130384240986e-06
House_Style_Two_and_Half_Fin,5.947364568688553e-06
Neighborhood_Briardale,5.828817507647285e-06
MS_SubClass_One_and_Half_Story_Unfinished_All_Ages,5.30854475910751e-06
House_Style_One_and_Half_Unf,5.076806957718338e-06
Bsmt_Cond_Excellent,3.7837385477117093e-06
Exterior_2nd_Stone,3.4613249151005967e-06
Heating_OthW,3.3680033290229346e-06
Sale_Condition_AdjLand,3.122399038009698e-06
Neighborhood_Northpark_Villa,2.7605202176331313e-06
Foundation_Wood,2.5628546286057643e-06
Bsmt_Cond_Poor,2.2975914985819414e-06
Roof_Matl_Metal,2.106040744055275e-06
Garage_Qual_Poor,2.0937567464113774e-06
Condition_2_RRAe,2.081350575281617e-06
Exterior_1st_CBlock,2.0334242215857804e-06
Condition_2_Artery,1.990098805416635e-06
Garage_Cond_Excellent,1.7385608634695408e-06
Neighborhood_Landmark,1.7353020920503234e-06
MS_SubClass_PUD_Multilevel_Split_Level_Foyer,1.6823374838897381e-06
Exterior_1st_AsphShn,1.558310182027361e-06
Exterior_2nd_CBlock,1.2998154665075155e-06
Electrical_Mix,1.254104312703808e-06
Condition_1_RRNe,1.2286698452680268e-06
Exterior_2nd_AsphShn,9.938324140522492e-07
Condition_2_RRNn,8.555166080075691e-07
Exterior_1st_Stone,7.442649028394847e-07
MS_SubClass_One_and_Half_Story_PUD_All_Ages,7.071468799753833e-07
Heating_Floor,3.8812925976784826e-07
Bsmt_Qual_Poor,3.5615791684232783e-07
Exterior_1st_ImStucc,2.673309561503573e-07
Roof_Matl_Roll,2.4317036709683824e-07
MS_Zoning_I_all,1.874292512286553e-07
Sale_Type_VWD,6.421115916468299e-08
Condition_2_RRAn,3.243623481266266e-08
Electrical_Unknown,0.0
Exterior_2nd_Other,0.0
